# Clock tree = real buffer cell delays (SS, after apply)
# Segment tree = bottom-up target branch delays
# *_in_edge = incoming buffer delay; *_node_delay = cumulative from root
# fanout==1 FF merged with parent; -- if node absent in that tree
logical_id	name	kind	level	repr_nodes	clock_in_edge	clock_node_delay	seg_in_edge	seg_node_delay	diff
104	FF_1605	FF	9	104	0.000000	0.343000	0.000000	0.270000	-0.073000
105	FF_1606	FF	9	105	0.000000	0.343000	0.000000	0.270000	-0.073000
106	FF_1607	FF	9	106	0.000000	0.343000	0.000000	0.270000	-0.073000
107	FF_1608	FF	9	107	0.000000	0.343000	0.000000	0.270000	-0.073000
108	FF_1609	FF	9	108	0.000000	0.343000	0.000000	0.270000	-0.073000
109	BUF_1544+FF_1610	BUF+FF	8	109+110	0.005000	0.285000	0.039000	0.270000	-0.015000
111	BUF_1545	BUF	8	111	0.020000	0.300000	0.039000	0.270000	-0.030000
112	FF_1611	FF	9	112	0.000000	0.300000	0.000000	0.270000	-0.030000
113	FF_1612	FF	9	113	0.000000	0.300000	0.000000	0.270000	-0.030000
114	FF_1613	FF	9	114	0.000000	0.300000	0.000000	0.270000	-0.030000
115	BUF_1546	BUF	8	115	0.063000	0.343000	0.039000	0.270000	-0.073000
116	FF_1614	FF	9	116	0.000000	0.343000	0.000000	0.270000	-0.073000
117	FF_1615	FF	9	117	0.000000	0.343000	0.000000	0.270000	-0.073000
118	FF_1616	FF	9	118	0.000000	0.343000	0.000000	0.270000	-0.073000
119	FF_1617	FF	9	119	0.000000	0.343000	0.000000	0.270000	-0.073000
120	FF_1618	FF	9	120	0.000000	0.343000	0.000000	0.270000	-0.073000
121	FF_190	FF	7	121	0.000000	0.241000	0.000000	0.211000	-0.030000
122	FF_73	FF	6	122	0.000000	0.221000	0.000000	0.172000	-0.049000
123	BUF_61	BUF	5	123	0.063000	0.245000	0.020000	0.172000	-0.073000
124	BUF_175	BUF	6	124	0.108000	0.353000	0.063000	0.235000	-0.118000
125	BUF_512	BUF	7	125	0.039000	0.392000	0.063000	0.298000	-0.094000
126	BUF_1547	BUF	8	126	0.063000	0.455000	0.039000	0.337000	-0.118000
127	FF_1619	FF	9	127	0.000000	0.455000	0.000000	0.337000	-0.118000
128	FF_1620	FF	9	128	0.000000	0.455000	0.000000	0.337000	-0.118000
129	FF_1621	FF	9	129	0.000000	0.455000	0.000000	0.337000	-0.118000
130	FF_1622	FF	9	130	0.000000	0.455000	0.000000	0.337000	-0.118000
131	FF_1623	FF	9	131	0.000000	0.455000	0.000000	0.337000	-0.118000
132	BUF_1548	BUF	8	132	0.063000	0.455000	0.039000	0.337000	-0.118000
133	FF_1624	FF	9	133	0.000000	0.455000	0.000000	0.337000	-0.118000
134	FF_1625	FF	9	134	0.000000	0.455000	0.000000	0.337000	-0.118000
135	FF_1626	FF	9	135	0.000000	0.455000	0.000000	0.337000	-0.118000
136	FF_1627	FF	9	136	0.000000	0.455000	0.000000	0.337000	-0.118000
137	FF_1628	FF	9	137	0.000000	0.455000	0.000000	0.337000	-0.118000
138	FF_527	FF	8	138	0.000000	0.392000	0.000000	0.298000	-0.094000
139	FF_528	FF	8	139	0.000000	0.392000	0.000000	0.298000	-0.094000
140	BUF_513	BUF	7	140	0.076000	0.429000	0.063000	0.298000	-0.131000
141	BUF_1549	BUF	8	141	0.045000	0.474000	0.063000	0.361000	-0.113000
142	FF_1629	FF	9	142	0.000000	0.474000	0.000000	0.361000	-0.113000
143	FF_1630	FF	9	143	0.000000	0.474000	0.000000	0.361000	-0.113000
144	FF_1631	FF	9	144	0.000000	0.474000	0.000000	0.361000	-0.113000
145	FF_1632	FF	9	145	0.000000	0.474000	0.000000	0.361000	-0.113000
146	BUF_1550	BUF	8	146	0.108000	0.537000	0.063000	0.361000	-0.176000
147	FF_1633	FF	9	147	0.000000	0.537000	0.000000	0.361000	-0.176000
148	FF_1634	FF	9	148	0.000000	0.537000	0.000000	0.361000	-0.176000
149	FF_1635	FF	9	149	0.000000	0.537000	0.000000	0.361000	-0.176000
150	FF_1636	FF	9	150	0.000000	0.537000	0.000000	0.361000	-0.176000
151	FF_1637	FF	9	151	0.000000	0.537000	0.000000	0.361000	-0.176000
152	BUF_1551	BUF	8	152	0.032000	0.461000	0.063000	0.361000	-0.100000
153	FF_1638	FF	9	153	0.000000	0.461000	0.000000	0.361000	-0.100000
154	FF_1639	FF	9	154	0.000000	0.461000	0.000000	0.361000	-0.100000
155	FF_1640	FF	9	155	0.000000	0.461000	0.000000	0.361000	-0.100000
156	BUF_1552	BUF	8	156	0.011000	0.440000	0.063000	0.361000	-0.079000
157	FF_1641	FF	9	157	0.000000	0.440000	0.000000	0.361000	-0.079000
158	FF_1642	FF	9	158	0.000000	0.440000	0.000000	0.361000	-0.079000
159	FF_529	FF	8	159	0.000000	0.429000	0.000000	0.298000	-0.131000
160	BUF_514	BUF	7	160	0.089000	0.442000	0.063000	0.298000	-0.144000
161	BUF_1553+FF_1643	BUF+FF	8	161+162	0.005000	0.447000	0.063000	0.361000	-0.086000
163	BUF_1554	BUF	8	163	0.064000	0.506000	0.063000	0.361000	-0.145000
164	FF_1644	FF	9	164	0.000000	0.506000	0.000000	0.361000	-0.145000
165	FF_1645	FF	9	165	0.000000	0.506000	0.000000	0.361000	-0.145000
166	FF_1646	FF	9	166	0.000000	0.506000	0.000000	0.361000	-0.145000
167	FF_1647	FF	9	167	0.000000	0.506000	0.000000	0.361000	-0.145000
168	BUF_1555+FF_1648	BUF+FF	8	168+169	0.005000	0.447000	0.063000	0.361000	-0.086000
170	BUF_1556	BUF	8	170	0.064000	0.506000	0.063000	0.361000	-0.145000
171	FF_1649	FF	9	171	0.000000	0.506000	0.000000	0.361000	-0.145000
172	FF_1650	FF	9	172	0.000000	0.506000	0.000000	0.361000	-0.145000
173	FF_1651	FF	9	173	0.000000	0.506000	0.000000	0.361000	-0.145000
174	FF_1652	FF	9	174	0.000000	0.506000	0.000000	0.361000	-0.145000
175	FF_530	FF	8	175	0.000000	0.442000	0.000000	0.298000	-0.144000
176	FF_191	FF	7	176	0.000000	0.353000	0.000000	0.235000	-0.118000
177	FF_192	FF	7	177	0.000000	0.353000	0.000000	0.235000	-0.118000
178	BUF_176	BUF	6	178	0.064000	0.309000	0.063000	0.235000	-0.074000
179	BUF_515	BUF	7	179	0.039000	0.348000	0.039000	0.274000	-0.074000
180	BUF_1557	BUF	8	180	0.063000	0.411000	0.039000	0.313000	-0.098000
181	FF_1653	FF	9	181	0.000000	0.411000	0.000000	0.313000	-0.098000
182	FF_1654	FF	9	182	0.000000	0.411000	0.000000	0.313000	-0.098000
183	FF_1655	FF	9	183	0.000000	0.411000	0.000000	0.313000	-0.098000
184	FF_1656	FF	9	184	0.000000	0.411000	0.000000	0.313000	-0.098000
185	FF_1657	FF	9	185	0.000000	0.411000	0.000000	0.313000	-0.098000
186	BUF_1558	BUF	8	186	0.039000	0.387000	0.039000	0.313000	-0.074000
187	FF_1658	FF	9	187	0.000000	0.387000	0.000000	0.313000	-0.074000
188	FF_1659	FF	9	188	0.000000	0.387000	0.000000	0.313000	-0.074000
189	FF_1660	FF	9	189	0.000000	0.387000	0.000000	0.313000	-0.074000
190	FF_1661	FF	9	190	0.000000	0.387000	0.000000	0.313000	-0.074000
191	BUF_1559+FF_1662	BUF+FF	8	191+192	0.005000	0.353000	0.039000	0.313000	-0.040000
193	FF_531	FF	8	193	0.000000	0.348000	0.000000	0.274000	-0.074000
194	BUF_516	BUF	7	194	0.063000	0.372000	0.039000	0.274000	-0.098000
195	BUF_1560+FF_1663	BUF+FF	8	195+196	0.005000	0.377000	0.063000	0.337000	-0.040000
197	BUF_1561	BUF	8	197	0.015000	0.387000	0.063000	0.337000	-0.050000
198	FF_1664	FF	9	198	0.000000	0.387000	0.000000	0.337000	-0.050000
199	FF_1665	FF	9	199	0.000000	0.387000	0.000000	0.337000	-0.050000
200	BUF_1562	BUF	8	200	0.020000	0.392000	0.063000	0.337000	-0.055000
201	FF_1666	FF	9	201	0.000000	0.392000	0.000000	0.337000	-0.055000
202	FF_1667	FF	9	202	0.000000	0.392000	0.000000	0.337000	-0.055000
203	FF_1668	FF	9	203	0.000000	0.392000	0.000000	0.337000	-0.055000
204	FF_532	FF	8	204	0.000000	0.372000	0.000000	0.274000	-0.098000
205	FF_533	FF	8	205	0.000000	0.372000	0.000000	0.274000	-0.098000
206	BUF_517	BUF	7	206	0.039000	0.348000	0.039000	0.274000	-0.074000
207	BUF_1563	BUF	8	207	0.039000	0.387000	0.039000	0.313000	-0.074000
208	FF_1669	FF	9	208	0.000000	0.387000	0.000000	0.313000	-0.074000
209	FF_1670	FF	9	209	0.000000	0.387000	0.000000	0.313000	-0.074000
210	FF_1671	FF	9	210	0.000000	0.387000	0.000000	0.313000	-0.074000
211	FF_1672	FF	9	211	0.000000	0.387000	0.000000	0.313000	-0.074000
212	BUF_1564+FF_1673	BUF+FF	8	212+213	0.005000	0.353000	0.039000	0.313000	-0.040000
214	BUF_1565	BUF	8	214	0.039000	0.387000	0.039000	0.313000	-0.074000
215	FF_1674	FF	9	215	0.000000	0.387000	0.000000	0.313000	-0.074000
216	FF_1675	FF	9	216	0.000000	0.387000	0.000000	0.313000	-0.074000
217	FF_1676	FF	9	217	0.000000	0.387000	0.000000	0.313000	-0.074000
218	FF_1677	FF	9	218	0.000000	0.387000	0.000000	0.313000	-0.074000
219	FF_534	FF	8	219	0.000000	0.348000	0.000000	0.274000	-0.074000
220	FF_193	FF	7	220	0.000000	0.309000	0.000000	0.235000	-0.074000
221	BUF_177	BUF	6	221	0.069000	0.314000	0.063000	0.235000	-0.079000
222	BUF_518	BUF	7	222	0.056000	0.370000	0.063000	0.298000	-0.072000
223	BUF_1566	BUF	8	223	0.063000	0.433000	0.011000	0.309000	-0.124000
224	FF_1678	FF	9	224	0.000000	0.433000	0.000000	0.309000	-0.124000
225	FF_1679	FF	9	225	0.000000	0.433000	0.000000	0.309000	-0.124000
226	FF_1680	FF	9	226	0.000000	0.433000	0.000000	0.309000	-0.124000
227	FF_1681	FF	9	227	0.000000	0.433000	0.000000	0.309000	-0.124000
228	FF_1682	FF	9	228	0.000000	0.433000	0.000000	0.309000	-0.124000
229	BUF_1567	BUF	8	229	0.039000	0.409000	0.011000	0.309000	-0.100000
230	FF_1683	FF	9	230	0.000000	0.409000	0.000000	0.309000	-0.100000
231	FF_1684	FF	9	231	0.000000	0.409000	0.000000	0.309000	-0.100000
232	FF_1685	FF	9	232	0.000000	0.409000	0.000000	0.309000	-0.100000
233	FF_1686	FF	9	233	0.000000	0.409000	0.000000	0.309000	-0.100000
234	BUF_519	BUF	7	234	0.039000	0.353000	0.063000	0.298000	-0.055000
235	BUF_1568	BUF	8	235	0.063000	0.416000	0.039000	0.337000	-0.079000
236	FF_1687	FF	9	236	0.000000	0.416000	0.000000	0.337000	-0.079000
237	FF_1688	FF	9	237	0.000000	0.416000	0.000000	0.337000	-0.079000
238	FF_1689	FF	9	238	0.000000	0.416000	0.000000	0.337000	-0.079000
239	FF_1690	FF	9	239	0.000000	0.416000	0.000000	0.337000	-0.079000
240	FF_1691	FF	9	240	0.000000	0.416000	0.000000	0.337000	-0.079000
241	BUF_1569	BUF	8	241	0.011000	0.364000	0.039000	0.337000	-0.027000
242	FF_1692	FF	9	242	0.000000	0.364000	0.000000	0.337000	-0.027000
243	FF_1693	FF	9	243	0.000000	0.364000	0.000000	0.337000	-0.027000
244	BUF_1570	BUF	8	244	0.039000	0.392000	0.039000	0.337000	-0.055000
245	FF_1694	FF	9	245	0.000000	0.392000	0.000000	0.337000	-0.055000
246	FF_1695	FF	9	246	0.000000	0.392000	0.000000	0.337000	-0.055000
247	FF_1696	FF	9	247	0.000000	0.392000	0.000000	0.337000	-0.055000
248	FF_1697	FF	9	248	0.000000	0.392000	0.000000	0.337000	-0.055000
249	FF_535	FF	8	249	0.000000	0.353000	0.000000	0.298000	-0.055000
250	BUF_520	BUF	7	250	0.020000	0.334000	0.063000	0.298000	-0.036000
251	BUF_1571	BUF	8	251	0.020000	0.354000	0.020000	0.318000	-0.036000
252	FF_1698	FF	9	252	0.000000	0.354000	0.000000	0.318000	-0.036000
253	FF_1699	FF	9	253	0.000000	0.354000	0.000000	0.318000	-0.036000
254	FF_1700	FF	9	254	0.000000	0.354000	0.000000	0.318000	-0.036000
255	BUF_1572	BUF	8	255	0.020000	0.354000	0.020000	0.318000	-0.036000
256	FF_1701	FF	9	256	0.000000	0.354000	0.000000	0.318000	-0.036000
257	FF_1702	FF	9	257	0.000000	0.354000	0.000000	0.318000	-0.036000
258	FF_1703	FF	9	258	0.000000	0.354000	0.000000	0.318000	-0.036000
259	FF_536	FF	8	259	0.000000	0.334000	0.000000	0.298000	-0.036000
260	BUF_521	BUF	7	260	0.063000	0.377000	0.063000	0.298000	-0.079000
261	BUF_1573	BUF	8	261	0.039000	0.416000	0.063000	0.361000	-0.055000
262	FF_1704	FF	9	262	0.000000	0.416000	0.000000	0.361000	-0.055000
263	FF_1705	FF	9	263	0.000000	0.416000	0.000000	0.361000	-0.055000
264	FF_1706	FF	9	264	0.000000	0.416000	0.000000	0.361000	-0.055000
265	FF_1707	FF	9	265	0.000000	0.416000	0.000000	0.361000	-0.055000
266	BUF_1574	BUF	8	266	0.011000	0.388000	0.063000	0.361000	-0.027000
267	FF_1708	FF	9	267	0.000000	0.388000	0.000000	0.361000	-0.027000
268	FF_1709	FF	9	268	0.000000	0.388000	0.000000	0.361000	-0.027000
269	BUF_1575	BUF	8	269	0.039000	0.416000	0.063000	0.361000	-0.055000
270	FF_1710	FF	9	270	0.000000	0.416000	0.000000	0.361000	-0.055000
271	FF_1711	FF	9	271	0.000000	0.416000	0.000000	0.361000	-0.055000
272	FF_1712	FF	9	272	0.000000	0.416000	0.000000	0.361000	-0.055000
273	FF_1713	FF	9	273	0.000000	0.416000	0.000000	0.361000	-0.055000
274	BUF_1576	BUF	8	274	0.063000	0.440000	0.063000	0.361000	-0.079000
275	FF_1714	FF	9	275	0.000000	0.440000	0.000000	0.361000	-0.079000
276	FF_1715	FF	9	276	0.000000	0.440000	0.000000	0.361000	-0.079000
277	FF_1716	FF	9	277	0.000000	0.440000	0.000000	0.361000	-0.079000
278	FF_1717	FF	9	278	0.000000	0.440000	0.000000	0.361000	-0.079000
279	FF_1718	FF	9	279	0.000000	0.440000	0.000000	0.361000	-0.079000
280	BUF_1577	BUF	8	280	0.039000	0.416000	0.063000	0.361000	-0.055000
281	FF_1719	FF	9	281	0.000000	0.416000	0.000000	0.361000	-0.055000
282	FF_1720	FF	9	282	0.000000	0.416000	0.000000	0.361000	-0.055000
283	FF_1721	FF	9	283	0.000000	0.416000	0.000000	0.361000	-0.055000
284	FF_1722	FF	9	284	0.000000	0.416000	0.000000	0.361000	-0.055000
285	FF_194	FF	7	285	0.000000	0.314000	0.000000	0.235000	-0.079000
286	FF_74	FF	6	286	0.000000	0.245000	0.000000	0.172000	-0.073000
287	FF_75	FF	6	287	0.000000	0.245000	0.000000	0.172000	-0.073000
288	BUF_62	BUF	5	288	0.039000	0.221000	0.020000	0.172000	-0.049000
289	BUF_178	BUF	6	289	0.039000	0.260000	0.039000	0.211000	-0.049000
290	BUF_522	BUF	7	290	0.063000	0.323000	0.039000	0.250000	-0.073000
291	BUF_1578	BUF	8	291	0.020000	0.343000	0.063000	0.313000	-0.030000
292	FF_1723	FF	9	292	0.000000	0.343000	0.000000	0.313000	-0.030000
293	FF_1724	FF	9	293	0.000000	0.343000	0.000000	0.313000	-0.030000
294	FF_1725	FF	9	294	0.000000	0.343000	0.000000	0.313000	-0.030000
295	BUF_1579	BUF	8	295	0.020000	0.343000	0.063000	0.313000	-0.030000
296	FF_1726	FF	9	296	0.000000	0.343000	0.000000	0.313000	-0.030000
297	FF_1727	FF	9	297	0.000000	0.343000	0.000000	0.313000	-0.030000
298	FF_1728	FF	9	298	0.000000	0.343000	0.000000	0.313000	-0.030000
299	BUF_1580	BUF	8	299	0.020000	0.343000	0.063000	0.313000	-0.030000
300	FF_1729	FF	9	300	0.000000	0.343000	0.000000	0.313000	-0.030000
301	FF_1730	FF	9	301	0.000000	0.343000	0.000000	0.313000	-0.030000
302	FF_1731	FF	9	302	0.000000	0.343000	0.000000	0.313000	-0.030000
303	BUF_1581	BUF	8	303	0.039000	0.362000	0.063000	0.313000	-0.049000
304	FF_1732	FF	9	304	0.000000	0.362000	0.000000	0.313000	-0.049000
305	FF_1733	FF	9	305	0.000000	0.362000	0.000000	0.313000	-0.049000
306	FF_1734	FF	9	306	0.000000	0.362000	0.000000	0.313000	-0.049000
307	FF_1735	FF	9	307	0.000000	0.362000	0.000000	0.313000	-0.049000
308	BUF_1582	BUF	8	308	0.063000	0.386000	0.063000	0.313000	-0.073000
309	FF_1736	FF	9	309	0.000000	0.386000	0.000000	0.313000	-0.073000
310	FF_1737	FF	9	310	0.000000	0.386000	0.000000	0.313000	-0.073000
311	FF_1738	FF	9	311	0.000000	0.386000	0.000000	0.313000	-0.073000
312	FF_1739	FF	9	312	0.000000	0.386000	0.000000	0.313000	-0.073000
313	FF_1740	FF	9	313	0.000000	0.386000	0.000000	0.313000	-0.073000
314	BUF_523	BUF	7	314	0.020000	0.280000	0.039000	0.250000	-0.030000
315	BUF_1583	BUF	8	315	0.039000	0.319000	0.020000	0.270000	-0.049000
316	FF_1741	FF	9	316	0.000000	0.319000	0.000000	0.270000	-0.049000
317	FF_1742	FF	9	317	0.000000	0.319000	0.000000	0.270000	-0.049000
318	FF_1743	FF	9	318	0.000000	0.319000	0.000000	0.270000	-0.049000
319	FF_1744	FF	9	319	0.000000	0.319000	0.000000	0.270000	-0.049000
320	BUF_1584	BUF	8	320	0.020000	0.300000	0.020000	0.270000	-0.030000
321	FF_1745	FF	9	321	0.000000	0.300000	0.000000	0.270000	-0.030000
322	FF_1746	FF	9	322	0.000000	0.300000	0.000000	0.270000	-0.030000
323	FF_1747	FF	9	323	0.000000	0.300000	0.000000	0.270000	-0.030000
324	BUF_1585	BUF	8	324	0.063000	0.343000	0.020000	0.270000	-0.073000
325	FF_1748	FF	9	325	0.000000	0.343000	0.000000	0.270000	-0.073000
326	FF_1749	FF	9	326	0.000000	0.343000	0.000000	0.270000	-0.073000
327	FF_1750	FF	9	327	0.000000	0.343000	0.000000	0.270000	-0.073000
328	FF_1751	FF	9	328	0.000000	0.343000	0.000000	0.270000	-0.073000
329	FF_1752	FF	9	329	0.000000	0.343000	0.000000	0.270000	-0.073000
330	BUF_524	BUF	7	330	0.039000	0.299000	0.039000	0.250000	-0.049000
331	BUF_1586+FF_1753	BUF+FF	8	331+332	0.005000	0.304000	0.039000	0.289000	-0.015000
333	BUF_1587+FF_1754	BUF+FF	8	333+334	0.005000	0.304000	0.039000	0.289000	-0.015000
335	BUF_1588	BUF	8	335	0.020000	0.319000	0.039000	0.289000	-0.030000
336	FF_1755	FF	9	336	0.000000	0.319000	0.000000	0.289000	-0.030000
337	FF_1756	FF	9	337	0.000000	0.319000	0.000000	0.289000	-0.030000
338	FF_1757	FF	9	338	0.000000	0.319000	0.000000	0.289000	-0.030000
