# Original clock tree delay (SS) per FF before optimization
# topo_rank: pseudo-DAG order (lower ori delay preferred when ties)
ff_node_id	ff_name	ori_clk_delay	topo_rank
205	FF_336	0.361000	810
206	FF_337	0.361000	811
207	FF_338	0.361000	812
209	FF_339	0.273000	813
211	FF_340	0.298000	814
212	FF_341	0.298000	815
213	FF_342	0.298000	816
214	FF_343	0.298000	817
216	FF_344	0.263000	818
218	FF_345	0.321000	819
219	FF_346	0.321000	820
220	FF_347	0.321000	821
221	FF_348	0.321000	822
222	FF_349	0.321000	823
225	FF_350	0.251000	824
227	FF_351	0.312000	825
228	FF_352	0.312000	826
229	FF_353	0.312000	827
230	FF_354	0.312000	828
231	FF_355	0.312000	829
233	FF_356	0.270000	830
234	FF_357	0.270000	831
236	FF_358	0.279000	832
237	FF_359	0.279000	833
238	FF_360	0.279000	834
240	FF_361	0.299000	835
241	FF_362	0.299000	836
245	FF_363	0.212000	837
247	FF_364	0.280000	838
248	FF_365	0.280000	839
249	FF_366	0.280000	840
250	FF_367	0.280000	841
251	FF_368	0.280000	842
252	FF_79	0.204000	843
253	FF_80	0.204000	844
254	FF_81	0.204000	845
258	FF_369	0.335000	846
259	FF_370	0.335000	847
260	FF_371	0.335000	848
261	FF_372	0.335000	849
262	FF_373	0.335000	850
264	FF_374	0.295000	851
265	FF_375	0.295000	852
267	FF_376	0.274000	853
268	FF_377	0.274000	854
270	FF_378	0.315000	855
271	FF_379	0.315000	856
272	FF_380	0.315000	857
273	FF_381	0.315000	858
276	FF_382	0.348000	859
277	FF_383	0.348000	860
278	FF_384	0.348000	861
279	FF_385	0.348000	862
280	FF_386	0.348000	863
282	FF_387	0.327000	864
283	FF_388	0.327000	865
284	FF_389	0.327000	866
285	FF_390	0.327000	867
286	FF_391	0.327000	868
288	FF_392	0.304000	869
289	FF_393	0.304000	870
290	FF_394	0.304000	871
291	FF_395	0.304000	872
293	FF_396	0.309000	873
294	FF_397	0.309000	874
295	FF_398	0.309000	875
296	FF_399	0.309000	876
299	FF_400	0.395000	877
300	FF_401	0.395000	878
301	FF_402	0.395000	879
302	FF_403	0.395000	880
304	FF_404	0.337000	881
305	FF_405	0.337000	882
306	FF_406	0.337000	883
308	FF_407	0.377000	884
309	FF_408	0.377000	885
310	FF_409	0.377000	886
312	FF_410	0.333000	887
313	FF_411	0.333000	888
314	FF_82	0.311000	889
317	FF_412	0.347000	890
318	FF_413	0.347000	891
320	FF_414	0.367000	892
321	FF_415	0.367000	893
323	FF_416	0.338000	894
324	FF_417	0.338000	895
326	FF_418	0.390000	896
327	FF_419	0.390000	897
328	FF_420	0.390000	898
329	FF_421	0.390000	899
330	FF_422	0.390000	900
332	FF_423	0.361000	901
333	FF_424	0.361000	902
334	FF_425	0.361000	903
335	FF_426	0.361000	904
338	FF_427	0.263000	905
339	FF_428	0.263000	906
341	FF_429	0.298000	907
342	FF_83	0.248000	908
343	FF_84	0.248000	909
347	FF_430	0.205000	910
348	FF_85	0.190000	911
349	FF_86	0.190000	912
352	FF_431	0.297000	913
353	FF_432	0.297000	914
354	FF_433	0.297000	915
355	FF_434	0.297000	916
357	FF_435	0.263000	917
359	FF_436	0.233000	918
360	FF_87	0.213000	919
361	FF_88	0.213000	920
362	FF_20	0.145000	921
363	FF_21	0.145000	922
368	FF_437	0.315000	923
369	FF_438	0.315000	924
370	FF_439	0.315000	925
371	FF_440	0.315000	926
372	FF_89	0.265000	927
375	FF_441	0.376000	928
376	FF_442	0.376000	929
377	FF_443	0.376000	930
378	FF_444	0.376000	931
379	FF_445	0.376000	932
381	FF_446	0.381000	933
382	FF_447	0.381000	934
383	FF_448	0.381000	935
384	FF_449	0.381000	936
386	FF_450	0.342000	937
387	FF_451	0.342000	938
388	FF_452	0.342000	939
389	FF_453	0.342000	940
391	FF_454	0.307000	941
393	FF_455	0.361000	942
394	FF_456	0.361000	943
395	FF_457	0.361000	944
396	FF_458	0.361000	945
399	FF_459	0.295000	946
401	FF_460	0.280000	947
402	FF_90	0.265000	948
405	FF_461	0.285000	949
406	FF_462	0.285000	950
407	FF_463	0.285000	951
410	FF_464	0.337000	952
411	FF_465	0.337000	953
412	FF_466	0.337000	954
414	FF_467	0.332000	955
415	FF_468	0.332000	956
416	FF_469	0.332000	957
417	FF_91	0.305000	958
418	FF_92	0.305000	959
419	FF_93	0.305000	960
423	FF_470	0.311000	961
424	FF_471	0.311000	962
425	FF_472	0.311000	963
427	FF_473	0.329000	964
428	FF_474	0.329000	965
429	FF_475	0.329000	966
430	FF_476	0.329000	967
432	FF_477	0.287000	968
434	FF_478	0.311000	969
435	FF_479	0.311000	970
436	FF_480	0.311000	971
437	FF_94	0.279000	972
440	FF_481	0.206000	973
441	FF_482	0.206000	974
442	FF_483	0.206000	975
445	FF_484	0.296000	976
446	FF_485	0.296000	977
448	FF_486	0.309000	978
449	FF_487	0.309000	979
450	FF_488	0.309000	980
451	FF_489	0.309000	981
452	FF_490	0.309000	982
454	FF_491	0.285000	983
455	FF_492	0.285000	984
456	FF_493	0.285000	985
457	FF_494	0.285000	986
459	FF_495	0.267000	987
460	FF_496	0.267000	988
462	FF_497	0.319000	989
463	FF_498	0.319000	990
464	FF_499	0.319000	991
465	FF_500	0.319000	992
466	FF_501	0.319000	993
469	FF_502	0.262000	994
470	FF_503	0.262000	995
471	FF_504	0.262000	996
472	FF_505	0.262000	997
473	FF_506	0.262000	998
477	FF_507	0.240000	999
479	FF_508	0.275000	1000
480	FF_509	0.275000	1001
481	FF_510	0.275000	1002
483	FF_511	0.252000	1003
484	FF_512	0.252000	1004
486	FF_513	0.338000	1005
487	FF_514	0.338000	1006
488	FF_515	0.338000	1007
489	FF_516	0.338000	1008
490	FF_517	0.338000	1009
493	FF_518	0.289000	1010
495	FF_519	0.290000	1011
496	FF_520	0.290000	1012
498	FF_521	0.301000	1013
499	FF_522	0.301000	1014
501	FF_523	0.319000	1015
502	FF_524	0.319000	1016
503	FF_525	0.319000	1017
504	FF_526	0.319000	1018
506	FF_527	0.300000	1019
507	FF_528	0.300000	1020
508	FF_529	0.300000	1021
511	FF_530	0.308000	1022
513	FF_531	0.303000	1023
515	FF_532	0.338000	1024
516	FF_533	0.338000	1025
517	FF_534	0.338000	1026
518	FF_535	0.338000	1027
520	FF_536	0.382000	1028
521	FF_537	0.382000	1029
522	FF_538	0.382000	1030
523	FF_539	0.382000	1031
524	FF_540	0.382000	1032
526	FF_541	0.401000	1033
527	FF_542	0.401000	1034
528	FF_543	0.401000	1035
529	FF_544	0.401000	1036
530	FF_545	0.401000	1037
533	FF_546	0.308000	1038
534	FF_547	0.308000	1039
536	FF_548	0.313000	1040
538	FF_549	0.372000	1041
539	FF_550	0.372000	1042
540	FF_551	0.372000	1043
541	FF_552	0.372000	1044
542	FF_553	0.372000	1045
544	FF_554	0.325000	1046
545	FF_555	0.325000	1047
546	FF_556	0.325000	1048
547	FF_95	0.293000	1049
551	FF_557	0.261000	1050
552	FF_558	0.261000	1051
553	FF_559	0.261000	1052
555	FF_560	0.261000	1053
556	FF_561	0.261000	1054
557	FF_562	0.261000	1055
558	FF_563	0.261000	1056
560	FF_564	0.224000	1057
561	FF_96	0.216000	1058
564	FF_565	0.326000	1059
565	FF_566	0.326000	1060
566	FF_567	0.326000	1061
567	FF_568	0.326000	1062
569	FF_569	0.268000	1063
570	FF_570	0.268000	1064
571	FF_571	0.268000	1065
572	FF_97	0.242000	1066
573	FF_98	0.242000	1067
574	FF_99	0.242000	1068
575	FF_22	0.166000	1069
576	FF_23	0.166000	1070
577	FF_5	0.121000	1071
582	FF_572	0.209000	1072
583	FF_573	0.209000	1073
585	FF_574	0.282000	1074
586	FF_575	0.282000	1075
587	FF_576	0.282000	1076
588	FF_577	0.282000	1077
589	FF_578	0.282000	1078
590	FF_100	0.193000	1079
591	FF_101	0.193000	1080
592	FF_102	0.193000	1081
595	FF_579	0.263000	1082
597	FF_580	0.297000	1083
598	FF_581	0.297000	1084
599	FF_582	0.297000	1085
600	FF_583	0.297000	1086
602	FF_584	0.240000	1087
603	FF_585	0.240000	1088
604	FF_586	0.240000	1089
606	FF_587	0.243000	1090
607	FF_103	0.213000	1091
610	FF_588	0.159000	1092
612	FF_589	0.187000	1093
613	FF_590	0.187000	1094
614	FF_591	0.187000	1095
616	FF_592	0.181000	1096
619	FF_593	0.219000	1097
620	FF_594	0.219000	1098
622	FF_595	0.219000	1099
623	FF_596	0.219000	1100
624	FF_597	0.219000	1101
626	FF_598	0.258000	1102
627	FF_599	0.258000	1103
628	FF_600	0.258000	1104
630	FF_601	0.237000	1105
631	FF_602	0.237000	1106
632	FF_603	0.237000	1107
633	FF_104	0.192000	1108
634	FF_24	0.124000	1109
640	FF_604	0.291000	1110
641	FF_605	0.291000	1111
643	FF_606	0.309000	1112
644	FF_607	0.309000	1113
645	FF_608	0.309000	1114
646	FF_609	0.309000	1115
648	FF_610	0.279000	1116
650	FF_611	0.309000	1117
651	FF_612	0.309000	1118
652	FF_613	0.309000	1119
655	FF_614	0.304000	1120
656	FF_615	0.304000	1121
657	FF_616	0.304000	1122
659	FF_617	0.327000	1123
660	FF_618	0.327000	1124
661	FF_619	0.327000	1125
662	FF_620	0.327000	1126
663	FF_621	0.327000	1127
665	FF_622	0.367000	1128
666	FF_623	0.367000	1129
667	FF_624	0.367000	1130
668	FF_625	0.367000	1131
669	FF_626	0.367000	1132
671	FF_627	0.286000	1133
672	FF_628	0.286000	1134
673	FF_629	0.286000	1135
675	FF_630	0.295000	1136
676	FF_631	0.295000	1137
679	FF_632	0.278000	1138
681	FF_633	0.264000	1139
682	FF_634	0.264000	1140
684	FF_635	0.280000	1141
685	FF_636	0.280000	1142
686	FF_637	0.280000	1143
688	FF_638	0.284000	1144
689	FF_639	0.284000	1145
691	FF_640	0.293000	1146
692	FF_641	0.293000	1147
693	FF_642	0.293000	1148
694	FF_643	0.293000	1149
698	FF_644	0.427000	1150
699	FF_645	0.427000	1151
700	FF_646	0.427000	1152
701	FF_647	0.427000	1153
702	FF_648	0.427000	1154
704	FF_649	0.408000	1155
705	FF_650	0.408000	1156
706	FF_651	0.408000	1157
707	FF_652	0.408000	1158
708	FF_653	0.408000	1159
710	FF_654	0.341000	1160
711	FF_655	0.341000	1161
713	FF_656	0.351000	1162
714	FF_657	0.351000	1163
715	FF_658	0.351000	1164
716	FF_105	0.319000	1165
719	FF_659	0.388000	1166
720	FF_660	0.388000	1167
721	FF_661	0.388000	1168
722	FF_662	0.388000	1169
723	FF_663	0.388000	1170
725	FF_664	0.345000	1171
726	FF_665	0.345000	1172
727	FF_666	0.345000	1173
729	FF_667	0.339000	1174
731	FF_668	0.385000	1175
732	FF_669	0.385000	1176
733	FF_670	0.385000	1177
734	FF_106	0.319000	1178
737	FF_671	0.332000	1179
739	FF_672	0.420000	1180
740	FF_673	0.420000	1181
741	FF_674	0.420000	1182
742	FF_675	0.420000	1183
743	FF_676	0.420000	1184
744	FF_107	0.312000	1185
745	FF_108	0.312000	1186
746	FF_109	0.312000	1187
749	FF_677	0.359000	1188
750	FF_678	0.359000	1189
751	FF_679	0.359000	1190
753	FF_680	0.382000	1191
754	FF_681	0.382000	1192
755	FF_682	0.382000	1193
756	FF_683	0.382000	1194
758	FF_684	0.421000	1195
759	FF_685	0.421000	1196
760	FF_686	0.421000	1197
761	FF_687	0.421000	1198
762	FF_688	0.421000	1199
764	FF_689	0.388000	1200
765	FF_690	0.388000	1201
767	FF_691	0.368000	1202
768	FF_692	0.368000	1203
769	FF_693	0.368000	1204
772	FF_694	0.419000	1205
773	FF_695	0.419000	1206
774	FF_696	0.419000	1207
775	FF_697	0.419000	1208
776	FF_698	0.419000	1209
778	FF_699	0.366000	1210
779	FF_110	0.351000	1211
780	FF_111	0.351000	1212
781	FF_112	0.351000	1213
785	FF_700	0.279000	1214
786	FF_113	0.264000	1215
787	FF_114	0.264000	1216
788	FF_115	0.264000	1217
789	FF_116	0.264000	1218
790	FF_25	0.185000	1219
791	FF_26	0.185000	1220
792	FF_27	0.185000	1221
796	FF_701	0.281000	1222
797	FF_702	0.281000	1223
798	FF_703	0.281000	1224
800	FF_704	0.257000	1225
802	FF_705	0.305000	1226
803	FF_706	0.305000	1227
805	FF_707	0.305000	1228
806	FF_708	0.305000	1229
807	FF_709	0.305000	1230
808	FF_710	0.305000	1231
811	FF_711	0.262000	1232
812	FF_712	0.262000	1233
813	FF_713	0.262000	1234
815	FF_714	0.268000	1235
816	FF_715	0.268000	1236
817	FF_716	0.268000	1237
819	FF_717	0.281000	1238
820	FF_718	0.281000	1239
821	FF_719	0.281000	1240
824	FF_720	0.287000	1241
825	FF_721	0.287000	1242
826	FF_117	0.231000	1243
827	FF_118	0.231000	1244
828	FF_28	0.204000	1245
829	FF_29	0.204000	1246
833	FF_722	0.358000	1247
834	FF_723	0.358000	1248
835	FF_724	0.358000	1249
836	FF_725	0.358000	1250
838	FF_726	0.369000	1251
839	FF_727	0.369000	1252
841	FF_728	0.329000	1253
842	FF_729	0.329000	1254
844	FF_730	0.377000	1255
845	FF_731	0.377000	1256
846	FF_732	0.377000	1257
847	FF_733	0.377000	1258
849	FF_734	0.379000	1259
850	FF_735	0.379000	1260
851	FF_736	0.379000	1261
854	FF_737	0.275000	1262
856	FF_738	0.290000	1263
857	FF_119	0.260000	1264
860	FF_739	0.266000	1265
861	FF_740	0.266000	1266
862	FF_120	0.251000	1267
863	FF_121	0.251000	1268
864	FF_30	0.224000	1269
865	FF_31	0.224000	1270
866	FF_0	0.027000	1271
872	FF_741	0.341000	1272
873	FF_742	0.341000	1273
874	FF_743	0.341000	1274
875	FF_744	0.341000	1275
876	FF_122	0.277000	1276
877	FF_123	0.277000	1277
878	FF_124	0.277000	1278
879	FF_125	0.277000	1279
882	FF_745	0.372000	1280
883	FF_746	0.372000	1281
884	FF_747	0.372000	1282
885	FF_748	0.372000	1283
886	FF_749	0.372000	1284
888	FF_750	0.312000	1285
889	FF_751	0.312000	1286
891	FF_752	0.311000	1287
892	FF_753	0.311000	1288
894	FF_754	0.341000	1289
895	FF_755	0.341000	1290
896	FF_756	0.341000	1291
897	FF_126	0.296000	1292
901	FF_757	0.297000	1293
902	FF_758	0.297000	1294
903	FF_759	0.297000	1295
905	FF_760	0.321000	1296
906	FF_761	0.321000	1297
907	FF_762	0.321000	1298
908	FF_763	0.321000	1299
910	FF_764	0.286000	1300
911	FF_765	0.286000	1301
913	FF_766	0.321000	1302
914	FF_767	0.321000	1303
915	FF_768	0.321000	1304
916	FF_769	0.321000	1305
918	FF_770	0.316000	1306
919	FF_771	0.316000	1307
920	FF_772	0.316000	1308
921	FF_773	0.316000	1309
925	FF_774	0.383000	1310
926	FF_775	0.383000	1311
927	FF_776	0.383000	1312
928	FF_777	0.383000	1313
929	FF_778	0.383000	1314
931	FF_779	0.337000	1315
932	FF_780	0.337000	1316
934	FF_781	0.330000	1317
935	FF_782	0.330000	1318
936	FF_127	0.315000	1319
937	FF_128	0.315000	1320
940	FF_783	0.335000	1321
942	FF_784	0.373000	1322
943	FF_785	0.373000	1323
944	FF_786	0.373000	1324
945	FF_787	0.373000	1325
946	FF_788	0.373000	1326
948	FF_789	0.337000	1327
949	FF_790	0.337000	1328
950	FF_791	0.337000	1329
951	FF_129	0.305000	1330
952	FF_130	0.305000	1331
955	FF_792	0.287000	1332
957	FF_793	0.292000	1333
958	FF_131	0.272000	1334
961	FF_794	0.354000	1335
963	FF_795	0.366000	1336
964	FF_796	0.366000	1337
966	FF_797	0.408000	1338
967	FF_798	0.408000	1339
968	FF_799	0.408000	1340
969	FF_800	0.408000	1341
971	FF_801	0.412000	1342
972	FF_802	0.412000	1343
973	FF_803	0.412000	1344
974	FF_804	0.412000	1345
975	FF_805	0.412000	1346
977	FF_806	0.376000	1347
978	FF_807	0.376000	1348
979	FF_808	0.376000	1349
983	FF_809	0.316000	1350
984	FF_810	0.316000	1351
986	FF_811	0.350000	1352
987	FF_812	0.350000	1353
988	FF_813	0.350000	1354
989	FF_814	0.350000	1355
990	FF_132	0.294000	1356
991	FF_133	0.294000	1357
992	FF_134	0.294000	1358
995	FF_815	0.309000	1359
996	FF_816	0.309000	1360
998	FF_817	0.327000	1361
999	FF_818	0.327000	1362
1000	FF_819	0.327000	1363
1001	FF_820	0.327000	1364
1003	FF_821	0.338000	1365
1004	FF_822	0.338000	1366
1005	FF_823	0.338000	1367
1006	FF_824	0.338000	1368
1007	FF_135	0.282000	1369
1010	FF_825	0.329000	1370
1011	FF_826	0.329000	1371
1012	FF_827	0.329000	1372
1013	FF_828	0.329000	1373
1014	FF_829	0.329000	1374
1016	FF_830	0.266000	1375
1017	FF_831	0.266000	1376
1019	FF_832	0.286000	1377
1020	FF_833	0.286000	1378
1021	FF_6	0.152000	1379
1026	FF_834	0.280000	1380
1027	FF_835	0.280000	1381
1029	FF_836	0.264000	1382
1031	FF_837	0.254000	1383
1033	FF_838	0.252000	1384
1034	FF_136	0.244000	1385
1035	FF_32	0.168000	1386
1036	FF_33	0.168000	1387
1040	FF_839	0.271000	1388
1041	FF_840	0.271000	1389
1042	FF_137	0.256000	1390
1043	FF_138	0.256000	1391
1044	FF_139	0.256000	1392
1045	FF_34	0.200000	1393
1046	FF_35	0.200000	1394
1047	FF_36	0.200000	1395
1048	FF_37	0.200000	1396
1052	FF_841	0.323000	1397
1053	FF_842	0.323000	1398
1054	FF_843	0.323000	1399
1056	FF_844	0.327000	1400
1058	FF_845	0.333000	1401
1059	FF_846	0.333000	1402
1060	FF_847	0.333000	1403
1061	FF_140	0.297000	1404
1062	FF_141	0.297000	1405
1065	FF_848	0.361000	1406
1066	FF_849	0.361000	1407
1067	FF_850	0.361000	1408
1068	FF_851	0.361000	1409
1069	FF_852	0.361000	1410
1071	FF_853	0.307000	1411
1072	FF_142	0.292000	1412
1073	FF_143	0.292000	1413
1076	FF_854	0.289000	1414
1077	FF_855	0.289000	1415
1078	FF_856	0.289000	1416
1079	FF_144	0.253000	1417
1080	FF_145	0.253000	1418
1081	FF_146	0.253000	1419
1084	FF_857	0.250000	1420
1085	FF_858	0.250000	1421
1086	FF_38	0.208000	1422
1090	FF_859	0.253000	1423
1092	FF_860	0.322000	1424
1093	FF_861	0.322000	1425
1094	FF_862	0.322000	1426
1095	FF_863	0.322000	1427
1096	FF_864	0.322000	1428
1097	FF_39	0.177000	1429
1098	FF_40	0.177000	1430
1103	FF_865	0.302000	1431
1104	FF_866	0.302000	1432
1105	FF_867	0.302000	1433
1107	FF_868	0.301000	1434
1108	FF_869	0.301000	1435
1109	FF_870	0.301000	1436
1111	FF_871	0.331000	1437
1112	FF_872	0.331000	1438
1114	FF_873	0.305000	1439
1116	FF_874	0.343000	1440
1117	FF_875	0.343000	1441
1118	FF_876	0.343000	1442
1119	FF_877	0.343000	1443
1120	FF_878	0.343000	1444
1121	FF_41	0.167000	1445
1125	FF_879	0.326000	1446
1126	FF_880	0.326000	1447
1127	FF_881	0.326000	1448
1128	FF_147	0.260000	1449
1129	FF_148	0.260000	1450
1132	FF_882	0.351000	1451
1133	FF_883	0.351000	1452
1135	FF_884	0.392000	1453
1136	FF_885	0.392000	1454
1137	FF_886	0.392000	1455
1138	FF_887	0.392000	1456
1140	FF_888	0.381000	1457
1141	FF_889	0.381000	1458
1142	FF_890	0.381000	1459
1144	FF_891	0.346000	1460
1145	FF_149	0.336000	1461
1148	FF_892	0.354000	1462
1149	FF_893	0.354000	1463
1150	FF_894	0.354000	1464
1151	FF_895	0.354000	1465
1153	FF_896	0.314000	1466
1155	FF_897	0.372000	1467
1156	FF_898	0.372000	1468
1157	FF_899	0.372000	1469
1158	FF_900	0.372000	1470
1159	FF_901	0.372000	1471
1161	FF_902	0.331000	1472
1162	FF_903	0.331000	1473
1163	FF_904	0.331000	1474
1164	FF_150	0.304000	1475
1167	FF_905	0.368000	1476
1168	FF_906	0.368000	1477
1169	FF_907	0.368000	1478
1170	FF_908	0.368000	1479
1172	FF_909	0.348000	1480
1173	FF_910	0.348000	1481
1174	FF_911	0.348000	1482
1176	FF_912	0.357000	1483
1177	FF_913	0.357000	1484
1178	FF_914	0.357000	1485
1179	FF_151	0.312000	1486
1180	FF_42	0.228000	1487
1184	FF_915	0.335000	1488
1185	FF_916	0.335000	1489
1187	FF_917	0.349000	1490
1189	FF_918	0.309000	1491
1191	FF_919	0.365000	1492
1192	FF_920	0.365000	1493
1193	FF_921	0.365000	1494
1194	FF_152	0.299000	1495
1197	FF_922	0.261000	1496
1199	FF_923	0.276000	1497
1200	FF_153	0.246000	1498
1203	FF_924	0.357000	1499
1204	FF_925	0.357000	1500
1205	FF_926	0.357000	1501
1206	FF_927	0.357000	1502
1207	FF_928	0.357000	1503
1208	FF_154	0.289000	1504
1209	FF_155	0.289000	1505
1210	FF_156	0.289000	1506
1211	FF_157	0.289000	1507
1214	FF_929	0.275000	1508
1216	FF_930	0.292000	1509
1217	FF_931	0.292000	1510
1218	FF_932	0.292000	1511
1220	FF_933	0.301000	1512
1221	FF_934	0.301000	1513
1222	FF_935	0.301000	1514
1224	FF_936	0.315000	1515
1225	FF_937	0.315000	1516
1226	FF_938	0.315000	1517
1227	FF_939	0.315000	1518
1230	FF_940	0.354000	1519
1231	FF_941	0.354000	1520
1232	FF_942	0.354000	1521
1233	FF_943	0.354000	1522
1235	FF_944	0.388000	1523
1236	FF_945	0.388000	1524
1237	FF_946	0.388000	1525
1238	FF_947	0.388000	1526
1239	FF_948	0.388000	1527
1241	FF_949	0.378000	1528
1242	FF_950	0.378000	1529
1243	FF_951	0.378000	1530
1244	FF_952	0.378000	1531
1245	FF_953	0.378000	1532
1247	FF_954	0.345000	1533
1248	FF_955	0.345000	1534
1249	FF_956	0.345000	1535
1251	FF_957	0.398000	1536
1252	FF_958	0.398000	1537
1253	FF_959	0.398000	1538
1254	FF_960	0.398000	1539
1255	FF_961	0.398000	1540
1259	FF_962	0.313000	1541
1261	FF_963	0.315000	1542
1263	FF_964	0.350000	1543
1264	FF_965	0.350000	1544
1265	FF_966	0.350000	1545
1266	FF_158	0.305000	1546
1269	FF_967	0.390000	1547
1270	FF_968	0.390000	1548
1271	FF_969	0.390000	1549
1273	FF_970	0.356000	1550
1274	FF_971	0.356000	1551
1275	FF_972	0.356000	1552
1277	FF_973	0.344000	1553
1278	FF_159	0.324000	1554
1281	FF_974	0.395000	1555
1282	FF_975	0.395000	1556
1283	FF_976	0.395000	1557
1285	FF_977	0.385000	1558
1286	FF_978	0.385000	1559
1288	FF_979	0.408000	1560
1289	FF_980	0.408000	1561
1290	FF_981	0.408000	1562
1291	FF_982	0.408000	1563
1292	FF_983	0.408000	1564
1294	FF_984	0.397000	1565
1295	FF_985	0.397000	1566
1296	FF_986	0.397000	1567
1297	FF_987	0.397000	1568
1298	FF_988	0.397000	1569
1299	FF_160	0.329000	1570
1302	FF_989	0.343000	1571
1303	FF_990	0.343000	1572
1305	FF_991	0.336000	1573
1307	FF_992	0.378000	1574
1309	FF_993	0.350000	1575
1310	FF_994	0.350000	1576
1311	FF_161	0.328000	1577
1312	FF_43	0.260000	1578
1316	FF_995	0.381000	1579
1317	FF_996	0.381000	1580
1318	FF_997	0.381000	1581
1319	FF_998	0.381000	1582
1320	FF_999	0.381000	1583
1322	FF_1000	0.368000	1584
1323	FF_1001	0.368000	1585
1324	FF_1002	0.368000	1586
1325	FF_1003	0.368000	1587
1326	FF_1004	0.368000	1588
1328	FF_1005	0.314000	1589
1329	FF_1006	0.314000	1590
1331	FF_1007	0.337000	1591
1332	FF_1008	0.337000	1592
1333	FF_1009	0.337000	1593
1334	FF_1010	0.337000	1594
1337	FF_1011	0.362000	1595
1338	FF_1012	0.362000	1596
1339	FF_1013	0.362000	1597
1340	FF_1014	0.362000	1598
